Post_URL,Username,Komentar
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Apabila sudah diberikan rujukan dan diarahkan ke bidan rekanan faskes I, silakan dapat pemeriksaan ke bidan tersebut terlebih dahulu. Terima kasih. :) -heri"
https://www.instagram.com/p/DO6EIPujOYw/,andika_fhd,"Anak baru masuk ranap rs islam cempaka putih padahal setiap bulan di potong gajih buat kelas 1 tapi ruangan isi ber 4 bercampur sama kelas lainya , maaf bukan apa”rugi dong kalau gini mending turun kelas sekalian"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Sesuai PMK Nomor 28 tahun 2014 dalam hal ruang rawat inap yang menjadi hak peserta penuh, peserta dapat dirawat di kelas perawatan satu tingkat lebih tinggi/satu tingkat lebih rendah paling lama 3 (tiga) hari. Selanjutnya dikembalikan ke ruang perawatan yang menjadi haknya. Bila semua kelas perawatan di rumah sakit tersebut penuh maka rumah sakit dapat menawarkan untuk dirujuk ke fasilitas kesehatan yang setara dengan difasilitasi oleh FKRTL yang merujuk dan berkoordinasi dengan BPJS Kesehatan. Terima kasih. :) -esco"
https://www.instagram.com/p/DO6EIPujOYw/,romystindra,Kelas 3 naik ya kok dari 35000 sekarang 70000
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Tidak ada perubahan iuran Sahabat. Jika terdapat nominal tagihan yang lebih besar dari seharusnya, silakan cek tagihan lebih lanjut untuk mengetahui apakah memiliki tunggakan bulan sebelumnya atau tidak memiliki tunggakan. Terima kasih. :) -esco"
https://www.instagram.com/p/DO6EIPujOYw/,sonyaokta123,"Min .. Status dulu BPJS saya kan PBI nah waktu itu tiba"" di Nonaktifkan Nah bulan kemarin baru saja tiba"" Aktif lagi tapi jadi berbeda namanya dari PBI menjadi BP APBD Itu artinya apa yaa min? Apakah sama kaya PBI?"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Benar Sahabat, peserta PBPU dan BP PEMDA adalah setiap peserta JKN-KIS yang tidak dibebankan iuran. Iuran PBPU dan BP PEMDA dibayarkan oleh Pemerintah Daerah kepada BPJS Kesehatan setiap bulannya. Terima kasih. :) -nano"
https://www.instagram.com/p/DO6EIPujOYw/,sonyaokta123,@bpjskesehatan_ri Tetapi bisa ganti Faskes tidak Faskes terdekat?
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,Salam Sehat Sahabat. Ketentuan pemilihan Faskes I Peserta PBPU dan BP PEMDA ditetapkan oleh PEMDA masing-masing sesuai dengan Perjanjian Kerja Sama antara BPJS Kesehatan dan PEMDA. Apabila ingin perubahan Faskes I silakan konfirmasi ke Kantor Cabang BPJS Kesehatan sesuai wilayah domisili KTP. Perubahan Faskes PBPU dan BP PEMDA dapat dilakukan terbatas dalam daerah (kota/kabupaten) yang sama. Terima kasih. :) -dira
https://www.instagram.com/p/DO6EIPujOYw/,katsu6014,"Min, apa bener ada pemutihan BPJS yg TDK aktif mandiri karena ada tagihan blm lunas"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Terkait rencana penerapan penghapusan tunggakan iuran, perlu kami sampaikan bahwa saat ini pemerintah masih berproses merumuskan dan menyusun regulasinya dengan melibatkan berbagai pihak. BPJS Kesehatan sebagai pengelola Program JKN siap menjalankan segala keputusan yang ditetapkan Pemerintah selaku regulator, termasuk penghapusan tunggakan iuran jika regulasi sudah ditetapkan. Informasi terbaru akan disampaikan secara berkala melalui akun resmi BPJS Kesehatan (terverified) yaitu Instagram di @bpjskesehatan_ri, Facebook di @BPJSKesehatanRI, Twitter @BPJSKesehatanRI, Tik Tok @bpjskesehatan_ri dan Website resmi BPJS Kesehatan www.bpjs-kesehatan.go.id. Terima kasih. :) -puspa"
https://www.instagram.com/p/DO6EIPujOYw/,dewii_zhang,"Min, dari Faskes 1 apa abis langsung rujuk ke RS tipe A apabila kondisi medis pasien mendukung ?"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf Sahabat. Rujukan diberikan berdasarkan indikasi medis dari Dokter. Apabila dibutuhkan pemeriksaan lebih lanjut, Faskes Tingkat I akan memberikan rujukan secara berjenjang ke Rumah Sakit dan perihal Rumah Sakit tidak dapat atas permintaan dari peserta, ya. Terima kasih. :) -ivan"
https://www.instagram.com/p/DO6EIPujOYw/,xelyours,"anggaran gede, tapi nge develop aplikasi lemot bener kinerja nya, minimal pake 2 server, 1 Development Server, 1 lagi Production Server. kalo bener pake 2 server bodohnya kebangetan yg kerja bisa sampe ada gangguan lebih dari 3 hari. Rata-rata aplikasi dari pemerintah kaga ada yang bener."
https://www.instagram.com/p/DO6EIPujOYw/,catur_photoart,"Gimana ga cari untung? Uang masyarakat (bpjs mandiri), klo meninggal uang ga kembali. terlambat bayar cicilan, lalu melunasi tunggakan, lalu untuk rawat inap, kena denda. apa ga cari untung namanya? 😂😂"
https://www.instagram.com/p/DO6EIPujOYw/,ariefzaed,"BPJS sebercanda itu ya. BPJS berbayar saya tiba2 di ubah jadi gratis. Sudah gratis dibuat jadi nonaktif. Setelah diaktifkan kembali jadi yang berbayar seketika itu harus membayar serta dendanya. Aku ikii kudu piye Jane BPJS, ojo mbok ubah neh yo😢"
https://www.instagram.com/p/DO6EIPujOYw/,nasyadanrafi,Daftar BPJS susah bener masukin no hp gangguan terus
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf Sahabat, dipastikan aplikasi Mobile JKN yang digunakan sudah versi terbaru. Kemudian, saat verifikasi dapat dilakukan ketika nomor HP dan Email yang digunakan sudah terdaftar pada sistem database BPJS Kesehatan serta memiliki pulsa reguler yang cukup. Terima kasih. :) -nano"
https://www.instagram.com/p/DO6EIPujOYw/,pcpcpc_2314,Min bisa cek DM
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Baik Sahabat. Setiap pesan yang masuk akan dibalas, mohon berkenan menunggu ya. Terima kasih. :) -ara"
https://www.instagram.com/p/DO6EIPujOYw/,febriani_indah14,"Min lagi di RS nih mau pake BPJS ga bisa, semalem di cek masih aman aktif, pas pagi ke RS ga bisa karena kena premi, ada tagihan sudah dibayar juga tapi tetep ga aktif2, biasanya dalam waktu 5 menit juga udh aktif lagi setelah bayar, ini kok lama min hampir 1 jam tolong dong min, kasian ibu saya ini"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf Sahabat. Estimasi keaktifan kartu paling cepat dihari yang sama setelah pembayaran dan maksimal 1-3x24 jam hari kerja. Jika sudah berhasil melakukan pembayaran namun status kartu belum aktif dan kartu ingin digunakan untuk pelayanan kesehatan, silakan bisa menghubungi Care Center BPJS Kesehatan 165 dengan menyebutkan ID Transaksi pembayaran atau Kantor Cabang BPJS Kesehatan setempat dengan melampirkan KK, KTP dan Bukti Pembayaran ya Sahabat. Terima kasih. :) -ayas"
https://www.instagram.com/p/DO6EIPujOYw/,nasyadanrafi,"Min,saya mau daftar kan ponakan usia 2 tahun verifikasi wajah ny susah min,,"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf atas kendalanya. Apabila terkendala verifikasi wajah, silakan dapat mencoba secara berkala hingga muncul notifikasi gagal dan muncul tombol ""Lewati"". Silakan dapat klik tombol tersebut dan memilih verifikasi melalui kode OTP SMS / email. Apabila terkendala tidak bisa melewati verifikasi wajah di aplikasi Mobile JKN, silakan dapat dicoba nonaktifkan fitur pengenalan wajah pada perangkat yang digunakan saat ini terlebih dahulu. Terima kasih. :) -rio"
https://www.instagram.com/p/DO6EIPujOYw/,sriehandayani4,@bpjskesehatan_ri u/bpjs dari pemerintah apakah sdh di non aktifkan ?...ini nenek saya mau check up di KMU ditolak krn kartu sdh tdk aktif berkas rujukan sdh lengkap..apakah benar seperti itu..mohon bantuan penjelasannya ...?
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf atas ketidaknyamanannya. Penentu keaktifan peserta PBPU DAN BP PEMDA berdasarkan dengan perjanjian kerja sama antara Pemerintah Daerah dengan BPJS Kesehatan, sedangkan peserta PBI JK sesuai dengan Data Tunggal Sosial Ekonomi Nasional (DTSEN) yang telah ditentukan oleh Pemerintah Pusat sesuai SK Kementerian Sosial. Pengajuan pengaktifan kembali PBPU dan BP PEMDA/PBI JK melalui Kantor Dinas Sosial sesuai domisili KTP dengan melampirkan KK dan KTP/KIA. Informasi dan persyaratan lainnya dapat konfirmasi Dinas Sosial. Terima kasih. :)-rio"
https://www.instagram.com/p/DO6EIPujOYw/,andibachruddin,"Min saya tidak bisa membayar iyuran bpjs saya , tagihan sudah berul 105 ribu tapi gak bisa lewat virtual acount nya"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Pembayaran dapat dilakukan melalui kanal pembayaran, seperti: ATM Bank, M-Banking, Kantor POS, Pegadaian, Alfamart, Indomaret, loket-loket PPOB, LinkAja, Gopay, OVO. Jika melalui M-Banking, pilih menu ""Pembayaran"", lalu ""BPJS Kesehatan"", kemudian masukkan nomor Virtual Account adalah 88888 diikuti dengan 11 digit akhir dari nomor Peserta JKN-KIS (Bank BRI, BNI, BCA, BTN, BSI) atau nomor Virtual Account 89888 diikuti dengan 11 digit akhir dari nomor Peserta JKN-KIS (Bank Mandiri). Terima kasih. :) -riko"
https://www.instagram.com/p/DO6EIPujOYw/,andibachruddin,"@bpjskesehatan_ri sudah saya coba min, tapi statusnya sedang diproses sudah 3 jam. Saya coba lagi begitu lagi tulisannya sedang diproses"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Jika sudah terbayarkan, mohon menunggu update tagihan 3x24 jam hari kerja dahulu ya. Terima kasih. :) -ivan"
https://www.instagram.com/p/DO6EIPujOYw/,andibachruddin,"@bpjskesehatan_ri tapi saldo saya tidak berkurang, dan tidak ada pemberitahuan gagal atau tidaknya min"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Silakan dapat dicoba kembali pembayaran secara berkala, Sahabat juga dapat mencoba pembayaran melalui kanal lain dahulu ya. Pastikan nomor Virtual Account atau nomor kartu untuk pembayaran sudah sesuai ya. Terima kasih. :) -ivan"
https://www.instagram.com/p/DO6EIPujOYw/,ridhofrdysh,"Gaji dokter 30rb dari 1 pasien BPJS. YT Jeda Nulis, miris si."
https://www.instagram.com/p/DO6EIPujOYw/,esj971,@bpjskesehatan_ri min mau tanya besok anak saya kontrol ke rs rujukan ke poli tb ..nah tadi pas saya cek surat rujukan kontrol nya hilang hanya ada kartu kuning utk ke poli dots..untuk besok anak saya ko trol ke poli tb gmn ya klw surat rujukan ko trol nya hilang saya hrs bgmna
https://www.instagram.com/p/DO6EIPujOYw/,mycharizma_,@bpjskesehatan_ri mau komplen pelayanan faskes 1 anak saya kemana ya kak?☺️🙏🏻
https://www.instagram.com/p/DO6EIPujOYw/,farhan_kosongtuju,Apa fungsi iuran BPJS kalau banyak yang gak dicover?
https://www.instagram.com/p/DO6EIPujOYw/,havetime12,Halo ka.. jika ingin berobat ke poli berbeda apakah harus balik ke faskes 1 atau bisa minta rujukan internal ka?
https://www.instagram.com/p/DO6EIPujOYw/,suarni25068,Ada jadwal bpjs keliling balikpapan april 2026
https://www.instagram.com/p/DO6EIPujOYw/,sucibarlians_,"Min mau tanya, apa betul bpjs yang sebelumnya mssuk di anggota tambahan pns daerah. Harus di ganti ke mandiri.? Saat ini kelas 1 bayar 44 rb , kalau pindah ke bpjs mandiri, kelas 1 nya berubah ke 150 rb"
https://www.instagram.com/p/DO6EIPujOYw/,xname.r.hdwyh,"Mau tanya, apakah lepas jahitan pasca cabut gigi ditanggung oleh bpjs? Krna Sebelumnya pencabutan dilakukan di klinik ( UMUM ) , namun ingin menggunakan bpjs di faskes 1 untuk lepas jahitan nya. Apakah terjamin bpjs ?"
https://www.instagram.com/p/DO6EIPujOYw/,ftwardani,Min cek dm
https://www.instagram.com/p/DO6EIPujOYw/,fransiska14,Kenapa sekarang RS Tipe B atau C udah ga bisa terima rujukan transit? Saya adalah seorang autoimun sle dimana harus setiap bulan untuk kontrol ke rscm. Sekarang rujukan harus ke tipe D dulu sedangkan rs tipe D jaraknya lumayan.
https://www.instagram.com/p/DO6EIPujOYw/,nana_bubi,Bpjs naik kah? aku mau bayar bulan ini kq tertera 70 ribu untuk kelas 3?!??
https://www.instagram.com/p/DO6EIPujOYw/,shilvia_yaya,@bpjskesehatan_ri maaf min mau tanya apakah iya bayi yang masih dalam kandungan harus udah ngurusin BPJS ?
https://www.instagram.com/p/DO6EIPujOYw/,ritasarman73,Min mobon izin mau tanya. Knpa sfiap sya buka aplikasi mobile jkn selalu di minta daftar lagi kan uda ada akunnya
https://www.instagram.com/p/DO6EIPujOYw/,setioko_catur,"Sekedar informasi buat para pengguna BPJS, bagi yg nunggak (Krn keterbatasan ekonomi misalnya), trus sudah dilunasi tagihannya..awas jangan langsung digunakan rawat inap..maka akan kena jebakan denda, kenapa saya bilang kena jebakan, karena selama ini pernah dengar soal sosialisasi tentang ""setelah tagihan lunas, kemudian kartu aktif kembali ada jeda masa lamanya 45 hari tidak diperbolehkan rawat inap menggunakan BPJS..meskipun anda sekarat, karena anda akan mendapatkan denda dari RS yg angkanya lumayan dan hanya pihak RS yg tau angka itu darimana...Krn gak ada rinciannya...😢😢"
https://www.instagram.com/p/DO6EIPujOYw/,ellykartinie,"Min, kenapa mobile jkn klo lama gak digunakan gak bisa log in, saya udah ngisi sesuai data, tapi tetep gak bisa,"
https://www.instagram.com/p/DO6EIPujOYw/,mariaulfa1292,Min KLO BPJS kshta terblokir krna di putus ole prushaan KRNA sudah pensiun. Trus mau lanjut kan mandiri gimn ?
https://www.instagram.com/p/DO6EIPujOYw/,imlily_sa,"min ijin tanya, untuk rekening BPJS bisa satu untuk semua atau harus rekening masing² min? thankyou ❤️"
https://www.instagram.com/p/DO6EIPujOYw/,iesde23,TOLONG ITU DI PERBAIKI WEB NYA MAU FOLLOW UP TIKET ADMINISTARI EROR TERUS. MANA GAK DI JAWAB JAWAB
https://www.instagram.com/p/DO6EIPujOYw/,ahlan_iman9,Pemutihan kapan sih
https://www.instagram.com/p/DO6EIPujOYw/,daudyusuf008,"Izin min, ada warga BPJS kelas tiga terus dia mau bayar tiba tiba di tanggung pemerintah PBI kelahiran 1968. Nah skrg dia sakit mau berobat tiba tiba keterangan tidak di tanggung. Gimana solusinya min ... terimakasih"
https://www.instagram.com/p/DO6EIPujOYw/,jeaneoctora,"Min , perpanjang BPJS harusnya setelah tanggal kadaluarsa atau semggu sblm tanggal kadaluarsa bisa d urus yaa ?? Laluu kalau orang tua kita sakit , trus ngga bisa ke puskesmas untuk ikutt perpanjang kenapa ngga bisaa yaa ? Semua berkas adaa tp yg sakit kudu ikutt . Kalau bisa ikutt kalau yg gak bisaaa ? Udh nunggu nya lamaaaa bgtttt . Kasian yg lansiaa2 . Apa ngga bisa lebihh dii fikirkan lagi min baik nya gmn bisa ngga bikin lansia enggap selama nunggu . Tku"
https://www.instagram.com/p/DO6EIPujOYw/,injun.inmyheart,@bpjskesehatan_ri mau tanya. kalo kita berobat beda faskes itu jatahnya 3x dibulan yang sama. lalu setelah 1 bulan jadi pasien umum di tempat yg bukan faskesnya?
https://www.instagram.com/p/DO6EIPujOYw/,sasa2_226,"kl mmng bpjs kooperatif dalam pelayanan gimana ini uang saya yg diambil bs dikembalikan karna saya sudahsesuai prosedur ,kesalahan ada pada karyawan bpjs"
https://www.instagram.com/p/DO6EIPujOYw/,sasa2_226,"bpjs sya bener2 kecewa saya datang ke bpjs menanyakan no kartu bpjs saya karna waktu pembuatan tdk diberi kartu fisik lalu diberi nomer yg salah sehingga saya kehilangan uang sampai 2,6t di atm saya ,bagaimana ini ,uang saya hari ini hilang autodebit 2,650.000"
https://www.instagram.com/p/DO6EIPujOYw/,_afahii,"Halo kak mau tanya, bpjs pbi orang tua kan dinonaktifkan ya, emang kalo mau perpanjang sim harus pake bpjs?"
https://www.instagram.com/p/DO6EIPujOYw/,ns.tinuk,Kenapa pasien tidak bisa berobat ke lebih dari 1 poli dalam 1 hari. Padahal itu RS Rujukan yang perjalanannya dari rumah sangat jauh. Bisanya dilayani dihari lain. Bagi pasien dan pengguna BPJS ini sangat tidak efisien. Kita harus keluar uang lebih untuk sewa hotel. Yang antar pasien juga harus nambah cuti. Apakah ini tidak bisa difasilitasi supaya efisien bagi pengguna BPJS juga
https://www.instagram.com/p/DO6EIPujOYw/,raflyiskandarr,"Salah satu obat saya sudah kosong selama 2 minggu difarmasi rumah sakit tempat berobat saya,apakah ada solusi?"
https://www.instagram.com/p/DO6EIPujOYw/,javaidn_,Jasa BPJS Amanah 085855498033
https://www.instagram.com/p/DO6EIPujOYw/,rtnanggriani,MAKSUD ANDA MEMOTONG AUTO DEBIT SAYA 2x DALAM SEBULAN APA YA ? @bpjskesehatan_ri bantu follow up pak @gerindra @prabowo @gibran_rakabuming
https://www.instagram.com/p/DO6EIPujOYw/,septembersann,Min gmn ini daftar di jkn verifikasi wajah gagal trs euy😂
https://www.instagram.com/p/DO6EIPujOYw/,era_sukses_abadi,"Malam min, akun saya muncul belum terverifikasi padahal sudah dimiliki bertahun-tahun, apa solusinya dan apa bisa dipakai tanpa perlu verifikasi ? Makasi"
https://www.instagram.com/p/DO6EIPujOYw/,nurul_fadhillah177,"Min saya lupa password aplikasi mobile jkn dan sudah ganti email, pas mau klik lupa sandi kenapa verifikasi by SMS nya ga muncul ya min, padahal nomernya sudah sesuai tolong bantuan nya min"
https://www.instagram.com/p/DO6EIPujOYw/,edidharmono80,Kacamata di cover BPJS dua tahun sekali y k
https://www.instagram.com/p/DO6EIPujOYw/,sucibarlians_,"Min kenapa sih sistem bpjs begini amat akhir2 ini🥺 tiap bulan bayar tpi tertulis premi, merah, mau ambil obat aja di persulit krn aplikasinya hikss"
https://www.instagram.com/p/DO6EIPujOYw/,akunzerofive,"Program bpjs bodo sekali, harus nunggu aktif 1 april jadi gabisa di pakai. Gila anda berseragam kok bodo ya masih ada oknum.."
https://www.instagram.com/p/DO6EIPujOYw/,oknum_bpjs01,"Data kalian tidak akan aman,karna ada oknum yang nyebarin data kalian ke pinjol,"
https://www.instagram.com/p/DO6EIPujOYw/,moch_zenn,"Tolong, untuk rujukan jangan di batas waktuin. Kayak hari ini rujukan abis, terus bisa di gunain lagi awal bulan besok. Sedangkan pasien yang mau chekup udah kritis. Nyawa ga bisa di undur."
https://www.instagram.com/p/DO6EIPujOYw/,evaoct,"Min, klo pindah faskes apakah satu KK pindah semua? Bisa cuma 1 orang aja?"
https://www.instagram.com/p/DO6EIPujOYw/,ciciye_22,"Hallo min, min maaf mau tanya saya mau di daftar BPJS oleh perusahaan, tetapi setelah di coba NIK saya sudah terdaftar atas nama orang lain. Kan NIK itu 1 orang dengan 1 NIK. Mohon pencerahan nya supaya Saya bisa daftar BPJS dan apa yang harus saya lakukan ?"
https://www.instagram.com/p/DO6EIPujOYw/,debby_ansputt,"Halo min, saya mau ambil antrian RS lewat mobile JKN kenapa gangguan/error terus dari kemarein ya ?"
https://www.instagram.com/p/DO6EIPujOYw/,dianyusufps,"Telp call center udah jelas memberikan informasi malah diputus telpnya sepihak, Dan menanyakan berulang ulang gajelas. Pelayanan ga guna"
https://www.instagram.com/p/DO6EIPujOYw/,mia.yulanda,"Tanya dong min kenapa saya ga bisa daftar online notifnya data anda sudah di entrikan, Nik anda berbeda maksudnya gimana?"
https://www.instagram.com/p/DO6EIPujOYw/,sejatining_lestari,"Saya telat bayar JKN 1 bulan februari 2026 terus saya mau bayar di bulan Maret 2026 kenapa tidak bisa ya, tetus app JKN saya juga ga bisa dibuka, kenapa ya?"
https://www.instagram.com/p/DO6EIPujOYw/,uwais_hanan1,Kenapa tidak bisa daftar JKN mobile ya sekarang bertanya tanya😮
https://www.instagram.com/p/DO6EIPujOYw/,ayundade,Mampir kesini ternyata banyak banget permasalahan² muncul dg berbagai case. Gimana sih ini BPJS 😭💔
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Perihal surat kontrol tersebut, silakan bisa konfirmasi ke RS terkait. Namun Sahabat tetap bisa melakukan pendaftaran pelayanan (antrean) melalui Aplikasi Mobile JKN. Jika terkendala, mohon berkenan melakukan pendaftaran antrean secara manual ke RS terkait dengan menunjukkan bukti kendalanya. Terima kasih. :) -rara"
https://www.instagram.com/p/DO6EIPujOYw/,esj971,@bpjskesehatan_ri jadi tetap bs akontrol tapi daftar manual dlu di pendaftaran
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,Salam Sehat Sahabat. Benar ya Sahabat. Terima kasih. :) -dias
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,Salam Sehat Sahabat. Mohon maaf Sahabat. Penjaminan BPJS Kesehatan atas indikasi medis dari Dokter. Silakan dapat melakukan pemeriksaan ke Faskes Tingkat I terdaftar terlebih dahulu ya Sahabat. Selama sesuai dengan indikasi medis dari Dokter maka dijamin BPJS Kesehatan. Terima kasih. :) -lia
https://www.instagram.com/p/DO6EIPujOYw/,jilbabku_ning,@bpjskesehatan_ri yang jawab AI ya? Gak nyambung.
https://www.instagram.com/p/DO6EIPujOYw/,nanemelia26,"@farhan_kosongtuju fungsinya buat bayar karyawan BPJS dngan gaji tinggi, mrka aja pakai asuransi."
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,Salam Sehat Sahabat. Silakan ke faskes 1 terdaftar ya Sahabat. Terima kasih. :) -esco
https://www.instagram.com/p/DO6EIPujOYw/,havetime12,"@bpjskesehatan_ri ka aku rujukan ke penyakit dalam tp ternyata ada benjolan PD, sudah ke faskes 1 tp tidak bisa minta rujukan karena masih aktif rujukan di penyakit dalam. Solusinya bagaimana ya ka?"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Apabila sesuai indikasi medis pasien memerlukan pelayanan rujukan lebih dari 1 poli untuk diagnosa penyakit yang tidak saling berkaitan, maka FKTP dapat memberikannya. Namun untuk kondisi penyakit yang saling berhubungan rujukan dari FKTP hanya ditujukan ke 1 poli spesialias utama. Saat pelayanan di poli spesialis utama, jika atas indikasi medis memerlukan rujukan antar poli spesialis lain pada hari yang sama terkait penyakitnya, maka poli spesialis utama akan memberikan rujukan internal ke poli spesialis lain sesuai indikasi medis. Terima kasih. :) -ziko"
https://www.instagram.com/p/DO6EIPujOYw/,havetime12,@bpjskesehatan_ri jadi jika penyakitnya tidak berhubungan harus minta rujukan baru ka? Bingung ka..sudah ke faskes 1 tapi dibilang peraturan bpjs sekarang hanya bisa mengeluarkan 1 rujukan aktif. Jadi yg betul bagaimana ka?
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf atas ketidaknyamanannya. Surat rujukan dapat diterima lebih dari 1 kali selama ada perbedaan diagnosa penyakit berdasarkan hasil pemeriksaan Dokter. Namun, apabila terkendala penerbitan rujukan dari Faskes Tingkat I maka dapat diberikan rujukan internal/ konsul internal ke poli spesialis lain berdasarkan indikasi medis serta hasil dari pemeriksaan dokter poli spesialis utama. Jika terdapat kendala di Rumah Sakit, Sahabat dapat koordinasikan dengan Petugas BPJS SATU di Rumah Sakit terkait. Terima kasih :) -nanda"
https://www.instagram.com/p/DO6EIPujOYw/,havetime12,@bpjskesehatan_ri jadi sebenarnya bisa minta rujukan dari faskes 1 jika ke dokter yg berbeda ya ka? Kira2 kendala faskes 1 tuh apa ya ka?
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,Salam Sehat Sahabat. Rujukan diberikan sesuai indikasi medis dari dokter yang menangani serta bukan atas permintaan sendiri. Apabila peserta membutuhkan pelayanan kesehatan silakan dapat datang ke Faskes terdaftar terlebih dahulu. Jika di Faskes Tingkat I memiliki keterbatasan tenaga medis dan fasilitas untuk pelayanan kesehatan maka akan dibuatkan surat rujukan ke Rumah Sakit. Terima kasih. :)-toro
https://www.instagram.com/p/DO6EIPujOYw/,havetime12,@bpjskesehatan_ri betul ka sudah ke faskes 1 dan diindikasikan benings neoplasma of breast namun tidak bisa memberikan rujukan ke dokter bedah karena masih ada rujukan aktif dipenyakit dalam
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Kami informasikan, apabila sesuai indikasi medis pasien memerlukan pelayanan rujukan lebih dari 1 poli untuk diagnosa penyakit yang tidak saling berkaitan, maka FKTP dapat memberikan surat rujukan. Namun untuk kondisi penyakit yang saling berhubungan rujukan dari FKTP hanya ditujukan ke 1 poli spesialis utama. Saat pelayanan di poli spesialis utama, jika atas indikasi medis memerlukan rujukan antar poli spesialis lain pada hari yang sama terkait penyakitnya, maka poli spesialis utama akan memberikan rujukan internal ke poli spesialis lain sesuai indikasi medis. Silakan Sahabat dapat konsultasi pada saat melakukan kontrol di Rumah Sakit tersebut. Terima kasih. :) -ayas"
https://www.instagram.com/p/DO6EIPujOYw/,havetime12,"@bpjskesehatan_ri mumet ka tdk ada keselarasan faskes, RS, dan BPJS.tp btw makasih ya sudah dijelaskan. Semoga sistem bpjs bisa lebih baik lagi thnkyu"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Baik Sahabat. Terima kasih kembali, semoga sehat selalu. :) -yoga"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Terkait jadwal BPJS Keliling, silakan dapat mengakses BPJS Keliling melalui Aplikasi Mobile JKN. Terima kasih. :) -sari"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf Sahabat. Kepesertaan PPU PNS Daerah belum bisa melakukan penambahan anggota keluarga tambahan (orang tua, mertua, anak keempat, dan seterusnya) ya Sahabat. Jika saat ini terdaftar sebagai anggota keluarga tambahan PPU PNS Daerah, silakan bisa konfirmasi ke Instansi/Satuan Kerja atau Kantor Cabang BPJS Kesehatan. Terima kasih. :) -lia"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Pelayanan dan tindakan kesehatan dapat dijamin BPJS Kesehatan sesuai indikasi medis dan bukan atas permintaan sendiri. Apabila peserta membutuhkan pelayanan kesehatan, silakan dapat melakukan pemeriksaan awal ke Faskes Tingkat I terdaftar dahulu, selanjutnya jika membutuhkan tindakan khusus dapat diberikan rujukan ke Rumah Sakit sesuai indikasi medis peserta. Terima kasih. :) -etha"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Rujukan diberikan berdasarkan indikasi medis dari Dokter. Apabila dibutuhkan pemeriksaan lebih lanjut, Faskes Tingkat I akan memberikan rujukan secara berjenjang ke Rumah Sakit dan perihal Rumah Sakit tidak dapat atas permintaan dari peserta, ya. Silakan konfirmasi kembali ke Faskes Tingkat I terdaftar. Terima kasih. :) -rara"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Jika Sahabat tidak melakukan pembayaran iuran sampai melewati bulan berjalan, maka tagihan akan terus terakumulasi ke tagihan bulan berikutnya dan status kepesertaan akan dinonaktifkan sampai dilakukan pelunasan. Terima kasih. :) -riko"
